,year,state,admin,crop_fire_co2e_100yr,crop_fire_n2o,crop_residues_co2e_100yr,crop_residues_n2o,manure_fertilizer_co2e_100yr,manure_fertilizer_n2o,rice_co2e_100yr,rice_n2o,soil_co2e_100yr,soil_n2o,synth_fertilizer_co2e_100yr,synth_fertilizer_n2o
30,2021,ALABAMA,MARION,1.785044368458163,0.00136014275433446,1204.90188,4.41356,1455.9362999999998,5.3331,328.8066444969855,0.0,27848.013905957523,13.753863437981472,9606.64068,35.189159999999994
31,2021,ALABAMA,MARSHALL,429.18878110249125,0.3265200659815594,7996.8798,29.2926,6586.25058,24.12546,431.3638946642109,0.0,21605.72623911066,10.670858222588333,36526.0623,133.7951
32,2021,ALABAMA,MONROE,3426.874592132835,2.6071200914981048,572.208,2.096,2555.52024,9.36088,318.4541310213706,0.0,38730.68710461265,19.128709971739593,22736.16072,83.28264
33,2021,ALABAMA,MORGAN,456.26078150286907,0.3471000702442658,10567.344060000001,38.70822,6283.74474,23.01738,269.27944247936296,0.0,21172.47158159762,10.456877957660751,35703.993780000004,130.78385999999998
34,2021,ALABAMA,PERRY,587.8719979947527,0.44726011994844883,876.14982,3.20934,1319.0268,4.8316,188.33886320979525,0.0,27055.613914079902,13.36250478262649,8084.7039,29.6143
35,2021,ALABAMA,PIKE,125.57745941245464,0.09554012752915365,1369.16598,5.01526,5459.21922,19.99714,267.2356618472692,0.0,24877.93913772268,11.415278494442745,36236.4366,132.73420000000002
36,2021,ALABAMA,RANDOLPH,3.45646402494622e-05,1.1119349902318706e-07,739.79724,2.70988,3832.20474,14.03738,211.59976244954643,0.0,21691.237029394004,10.71309117090568,24194.7615,88.6255
37,2021,ALABAMA,RUSSELL,20.997817303716946,0.015980120603303647,375.54426,1.37562,1374.42396,5.0345200000000006,397.5514061516834,0.0,23526.8686558098,10.795337842153318,8251.83996,30.22652
38,2021,ALABAMA,TALLADEGA,4.461155015307389e-05,1.4351413243613504e-07,1305.9992399999999,4.78388,4342.15236,15.90532,308.41715714267025,0.0,27996.232613301407,13.827067217132338,27971.73834,102.46058
39,2021,ALABAMA,TUSCALOOSA,7.71322892164681e-05,2.4813245744054777e-07,845.3772600000001,3.09662,2866.0631999999996,10.4984,513.091077009628,0.0,48404.80780181742,23.906664169882234,20620.7274,75.5338
40,2021,ALABAMA,WALKER,4.776370000205363e-05,1.5365451198656072e-07,883.60818,3.2366599999999996,798.9945600000001,2.9267200000000004,379.41596284849743,0.0,29974.38222032507,14.804056084158141,3149.38806,11.53622
41,2021,ALABAMA,WILCOX,29.31119341812319,0.022300171356235236,402.25458,1.4734600000000002,1384.4048400000001,5.07108,201.07068041969487,0.0,34210.0166765557,15.697315822686823,9676.79076,35.44611999999999
42,2021,ARKANSAS,ARKANSAS,19827.03192,15.08414,70482.58308,258.17796,38688.741,141.71699999999998,264994.941595068,0.0,38531.16192815694,19.030166426096503,167737.30974,614.42238
43,2021,ARKANSAS,ASHLEY,5066.772558556728,3.8547200549278657,26698.75572,97.79764,12060.74688,44.17856,30706.75238418,0.0,34626.169188890075,17.101528461336812,59805.81516,219.06892
44,2021,ARKANSAS,CHICOT,10424.085601567454,7.93048,53860.07172,197.28964,24707.14974,90.50238,84194.978435982,0.0,24889.34057840388,11.420510062053442,118358.64222,433.54814
45,2021,ARKANSAS,CLAY,48057.09732142351,36.56118,56384.33346,206.53602,43676.68032,159.98783999999998,288561.55480581603,0.0,23846.108940522667,11.777361466521457,230037.69516,842.62892
46,2021,ARKANSAS,CONWAY,3388.3932796978006,2.5778400608780694,1919.00982,7.02934,4874.47506,17.85522,9226.286824248,0.0,21189.573731863533,9.722866672705143,23646.76314,86.61818
47,2021,ARKANSAS,CRAIGHEAD,50627.15112,38.5165,54138.93576000001,198.31112,26481.0273,97.0001,245206.113993954,0.0,25385.303154285604,12.537554530634292,125082.7851,458.1787
48,2021,ARKANSAS,CRITTENDEN,20739.502740209897,15.77836,44178.80922,161.82713999999999,17253.74742,63.200540000000004,130290.30246222,0.0,22688.86291850399,10.410817692862434,83960.86608,307.54895999999997
49,2021,ARKANSAS,CROSS,36836.26464099473,28.02454,46911.60474,171.83738,21697.29744,79.47728,269688.979455336,0.0,23344.44563296305,10.711632773254095,95669.56308,350.43796
50,2021,ARKANSAS,DESHA,11540.938861779847,8.78022,48202.86744,176.56728,20234.92926,74.12062,94755.360443184,0.0,29358.704522377946,13.471284196962563,96325.58754,352.84098
51,2021,ARKANSAS,DREW,4089.3059538932457,3.111080038142129,16336.03062,59.83894,7008.2922,25.671399999999995,23309.464391946003,0.0,31165.83255886406,15.392501827712454,30847.1982,112.9934
52,2021,ARKANSAS,FAULKNER,1097.3653998234172,0.8348600607610759,3440.6463000000003,12.6031,3493.64106,12.79722,6042.248619624,0.0,23874.61254019078,10.954900628402324,14326.41756,52.47772
53,2021,ARKANSAS,GREENE,39625.00170075745,30.14618,42367.3341,155.1917,23867.674739999995,87.42738,302638.43875068,0.0,21371.99676008823,9.806571744072041,115055.55516,421.44892
54,2021,ARKANSAS,INDEPENDENCE,8247.10734302852,6.274260008350498,11699.993760000001,42.85712,8321.97912,30.483440000000005,41293.70031978,0.0,28811.435477529743,13.220169001136025,41233.38492,151.03804
55,2021,ARKANSAS,JACKSON,42551.18814,32.37238,46380.5706,169.8922,23008.55466,84.28042,369281.916409644,0.0,24034.232673535516,11.870273950048642,113587.9836,416.0732
56,2021,ARKANSAS,JEFFERSON,18424.00392008143,14.01674,41454.01806,151.84622,22351.77126,81.87462,220544.73363232802,0.0,33035.66848711982,16.315995621399455,103592.07222,379.45814
57,2021,ARKANSAS,JOHNSON,1011.774518967875,0.7697601289026345,808.00902,2.95974,1521.20514,5.57218,268.08878029143983,0.0,25145.872940096873,12.41930227465657,6700.653960000001,24.54452
58,2021,ARKANSAS,LAFAYETTE,2589.675549035328,1.970180023784807,1874.54904,6.86648,8043.9177,29.464900000000004,16260.948336275998,0.0,20408.575183283418,9.364504354731656,35986.96374,131.82038
59,2021,ARKANSAS,LAWRENCE,30922.65204,23.52554,29918.11368,109.59016,14439.83814,52.89318,346668.781797648,0.0,22386.72479481293,10.272181176122505,63530.2122,232.7114
60,2021,ARKANSAS,LEE,10688.686380809373,8.1318,41856.7422,153.3214,20270.42472,74.25064,74049.79716367202,0.0,22837.081626138573,10.478828062064181,97897.49424,358.59887999999995
61,2021,ARKANSAS,LINCOLN,9009.627901413856,6.85442,26183.47368,95.91016,11221.998060000002,41.10622,77066.96684553,0.0,21702.63847865086,9.9582871767041,50446.7145,184.7865
62,2021,ARKANSAS,LOGAN,1529.1180344500797,1.1633401113438542,1505.49672,5.51464,3358.67532,12.30284,207.67521090140215,0.0,26981.504567820808,13.325902896712194,14956.463339999998,54.78558
63,2021,ARKANSAS,LONOKE,22561.03986,17.16416,46305.88872,169.61864,24012.211860000003,87.95682,308408.72919584403,0.0,29421.412439729174,13.500057815886864,99667.56618,365.08266
64,2021,ARKANSAS,MISSISSIPPI,33093.0960015695,25.176799999999997,60569.58726,221.86662,28714.74606,105.18222,244390.66088085002,0.0,33742.55768449896,15.482821585462492,145891.80606,534.40222
65,2021,ARKANSAS,MONROE,12409.611660273173,9.44106,43316.89362,158.66994,24405.83418,89.39866,143127.18039645,0.0,23110.71614362077,10.604385657709852,120191.50962,440.26194
66,2021,ARKANSAS,PHILLIPS,19570.568700504682,14.889040000000001,55434.70296,203.05752,31653.54738,115.94706,71079.333059808,0.0,26274.61536840678,12.056145410772336,157004.51676,575.10812
67,2021,ARKANSAS,POINSETT,55911.211740245424,42.53652,63891.36936,234.03432,30518.08032,111.78784,401785.534552752,0.0,28617.611020687888,14.133959973914385,135900.45377999998,497.80386
68,2021,ARKANSAS,PRAIRIE,17249.8092,13.12346,43842.2439,160.5943,20367.77106,74.60722,228346.162693596,0.0,25231.383733577914,11.577457060428763,85644.88296,313.71752
69,2021,ARKANSAS,PULASKI,4577.841248243513,3.4827800244819516,7712.13534,28.24958,4024.60422,14.74214,18470.260926,0.0,24798.12906443688,12.247554953882693,15061.02234,55.168580000000006
70,2021,ARKANSAS,SAINT FRANCIS,19037.36262167964,14.48338,42013.078380000006,153.89406,15787.33338,57.82906,149084.51395176002,0.0,23994.32763943625,11.0098320755094,72183.00726,264.40662000000003
71,2021,ARKANSAS,WASHINGTON,2143.827093643563,1.631000109476437,557.59704,2.04248,2076.77652,7.60724,615.4019027397081,0.0,33451.82100454145,15.349416637733832,2121.5649,7.7713
72,2021,ARKANSAS,WHITE,5795.347323425394,4.409040006741312,20188.48104,73.95048,11054.9712,40.4944,33951.369135618,0.0,38696.48278329578,19.11181678984268,44197.16028,161.89436
73,2021,ARKANSAS,WOODRUFF,21929.03664076161,16.68332,42516.23376,155.73711999999998,22189.2216,81.2792,223423.76913453,0.0,22267.00968103247,10.997459688125709,117311.93292,429.71404
74,2021,ARKANSAS,YELL,242.352761025264,0.18438012722546554,1619.86734,5.93358,3449.20212,12.63444,4271.450881824,0.0,35350.16053886073,17.459100753256916,16568.64846,60.69102
75,2021,CALIFORNIA,COLUSA,25637.71506976614,19.504820029865854,31409.196000000004,115.052,28140.5124,103.0788,563874.028989948,0.0,43639.0064425742,21.55288119315243,141528.92754,518.42098
76,2021,CALIFORNIA,FRESNO,430619.8827703435,327.6099600344782,98878.88010000001,362.1937,162504.87708,595.2559600000001,4008.7878163742653,0.0,218502.8710898971,107.91644459551208,578355.27204,2118.51748
77,2021,CALIFORNIA,GLENN,16435.61419114296,12.50398003407631,42243.13548,154.73676,38683.22094000001,141.69678,343857.80347938003,0.0,49522.148785667014,22.72330987314116,170857.9509,625.8533
78,2021,CALIFORNIA,HUMBOLDT,0.00021212060832881863,6.82386175142598e-07,0.0,0.0,8310.04902,30.43974,750.7061347617878,0.0,133117.49698166313,61.08115676771159,4139.42802,15.16274
79,2021,CALIFORNIA,IMPERIAL,158929.48083385936,120.91146010354602,56036.411340000006,205.26158,67942.78764,248.87468,699.1198270859728,0.0,157185.93397535273,72.12499402802194,214318.13675999996,785.04812
80,2021,CALIFORNIA,KERN,154010.05639061486,117.16884023932315,29990.114700000006,109.8539,101493.61404,371.77148,4016.462831057848,0.0,298119.11710094794,147.23813478062326,378205.68786,1385.36882
81,2021,CALIFORNIA,KINGS,61345.57728416706,46.67092001274407,16247.05992,59.51304,59050.992,216.304,1143.3639791801186,0.0,50662.29265538489,25.02161400056428,265864.89384,973.86408
82,2021,CALIFORNIA,MADERA,141104.69737793496,107.35058005484692,10061.884559999999,36.85672,61058.80872,223.65864,826.5693976784756,0.0,79707.45761818712,36.57388265798646,245891.27472,900.70064
83,2021,CALIFORNIA,MERCED,296083.6964697146,225.2566000992232,39378.688440000005,144.24428,126311.89116,462.68092,2083.313538662567,0.0,70688.91963762166,32.43571341129186,417480.31962,1529.23194
84,2021,CALIFORNIA,SACRAMENTO,10372.446360490796,7.8912,19138.94346,70.10602,39948.04086,146.32981999999998,61823.012847336,0.0,25248.48590128582,11.585304414912738,163785.67296,599.94752
85,2021,CALIFORNIA,SAN JOAQUIN,96374.36826,73.32036,44754.45156,163.93572,121983.15402,446.82474,53331.95634237,0.0,48467.51570841276,22.239389954386567,518012.73342,1897.48254
86,2021,CALIFORNIA,STANISLAUS,133940.7333217279,101.90034007240281,15549.75786,56.95882,76022.62668,278.47116000000005,2786.942017501053,0.0,52800.0623925556,24.22738529097265,276969.49644,1014.54028
87,2021,CALIFORNIA,SUTTER,16392.31326,12.47106,29825.59944,109.25128,39478.59006,144.61022000000003,486189.792267696,0.0,22004.776597836073,10.096923691376514,154332.50742,565.32054
88,2021,CALIFORNIA,TULARE,322003.06752000004,244.97566,20644.63128,75.62136,133350.6447,488.4639,1414.3560424286745,0.0,178466.71921842158,81.88971323507664,557340.64932,2041.5408400000001
89,2021,CALIFORNIA,YOLO,27528.54552813063,20.943360024864525,19304.39784,70.71207999999999,46163.42094,169.09678000000002,169653.16710860402,0.0,36193.86700333858,17.87579917682701,228709.8996,837.7652
90,2021,CALIFORNIA,YUBA,7679.304000155672,5.842319999999999,12563.93502,46.02174,14947.24686,54.75182,160897.8196215,0.0,23333.04419795049,10.706401208244465,55353.18516,202.75892000000002
91,2021,COLORADO,ADAMS,3.4293639098124116,0.0026202056260858325,6615.07938,24.23106,3431.67552,12.57024,2277.7443152170213,0.0,40144.46549515576,19.82696137956941,34085.78082,124.85634
92,2021,COLORADO,BENT,227.286447059202,0.17292028312397698,7188.799800000001,26.3326,6886.435920000001,25.225040000000003,134.85204014905528,0.0,57218.1198804121,28.259473356729565,39903.7548,146.1676
93,2021,COLORADO,BOULDER,65.51877893379137,0.04986012612220278,2737.94976,10.02912,3121.18716,11.43292,1951.677302625953,0.0,24672.71324833921,11.321110297124918,18942.296100000003,69.3857
94,2021,COLORADO,CHEYENNE,0.00010738202692934638,3.4544503343013677e-07,11225.503379999998,41.11906,6321.12936,23.154319999999995,163.1374334446863,0.0,67388.20314663809,33.28237864789105,59619.028560000006,218.38472
95,2021,COLORADO,DELTA,706.5123672355587,0.5375002194939215,4273.56384,15.654079999999999,7040.88294,25.79078,335.2791841389315,0.0,42818.102853499404,19.6471486633411,48576.47886,177.93581999999998
96,2021,COLORADO,ELBERT,0.00011108830110000794,3.5736801571494533e-07,902.23224,3.30488,620.0048400000001,2.27108,278.10712392378406,0.0,69714.09663060082,31.988414459142735,3051.52302,11.17774
97,2021,COLORADO,KIOWA,17.385646332173675,0.013220342351836438,7539.26082,27.61634,3464.3809199999996,12.69004,80.38249795026417,0.0,66846.63481066238,30.67267543970178,39480.28266,144.61642
98,2021,COLORADO,KIT CARSON,0.0888695920663816,6.041689525820376e-05,32204.97462,117.96694,19707.007319999997,72.18684,236.41892417130268,0.0,81326.46190261953,37.31676512458388,149954.87052,549.28524
99,2021,COLORADO,LARIMER,9.372152029867342,0.007120489200692462,7511.60046,27.51502,7442.94096,27.26352,1907.9352911831352,0.0,95441.44295154313,47.137601162954034,44375.78964,162.54868000000002
100,2021,COLORADO,LINCOLN,0.00015483687075603937,4.98105963577413e-07,2792.0529,10.227300000000001,1483.9297199999999,5.43564,235.45336159007002,0.0,97168.76091343528,47.99070671805989,13214.98542,48.40654000000001
101,2021,COLORADO,LOGAN,13.87900918131582,0.010560350587187788,20445.7617,74.8929,11818.655939999999,43.29178,289.4486619146771,0.0,69514.57146766265,34.33257129735555,80413.40034,294.55458
102,2021,COLORADO,MESA,2644.1878902504,2.0116606347526917,1383.8097000000002,5.0689,7813.26546,28.62002,940.6188119062886,0.0,123825.3244791096,61.1561244116256,46873.26462,171.69694
103,2021,COLORADO,MONTEZUMA,66.6386346384859,0.050700368000017385,603.89238,2.21206,2245.1683799999996,8.224060000000001,226.38096176791575,0.0,76195.81451381666,34.962560120875864,6517.45458,23.87346
104,2021,COLORADO,MONTROSE,1303.7466724570047,0.991880432412669,3465.30912,12.69344,8316.82488,30.46456,457.56372879270856,0.0,84353.54386437661,38.705746077856055,57051.76386000001,208.98082
105,2021,COLORADO,MORGAN,39.063737011402,0.029720248483133288,23142.95802,84.77274,13804.14126,50.56462,336.59650263436464,0.0,48473.2164309336,23.940450526999864,102753.19236000002,376.38532
106,2021,COLORADO,OTERO,577.5960744505583,0.43942024304765603,6106.223760000001,22.36712,10209.348240000001,37.39688,408.12035851633414,0.0,47412.882628251486,23.41676196629984,53255.79168,195.07616
107,2021,COLORADO,PHILLIPS,5.130940137153247,0.0039001286032884362,22538.1156,82.5572,13108.10592,48.01504,139.85298317292256,0.0,25915.47006068483,11.891351064869228,85950.8286,314.8382
108,2021,COLORADO,PROWERS,194.2077966622958,0.14776031451212424,15085.64694,55.25878,10396.893779999999,38.08386,264.09095982406853,0.0,61596.272315157585,28.263538985465285,62075.26962000001,227.38194
109,2021,COLORADO,PUEBLO,8.090540519020898,0.006160452138191089,918.41022,3.36414,5111.63016,18.72392,928.0067199776923,0.0,88201.52941549919,40.47139983500553,29302.25844,107.33428
110,2021,COLORADO,SEDGWICK,0.00921292947818183,1.059333598259008e-07,9834.29538,36.02306,5606.27886,20.53582,254.49501080001232,0.0,20665.107560150936,10.206295798089583,39504.84720000001,144.7064
111,2021,COLORADO,WASHINGTON,0.5706312075127644,0.00044048638995554254,17772.458339999997,65.10058,9295.611780000001,34.049859999999995,194.42381876084258,0.0,94951.18110036248,43.568487310646496,80535.08736,295.00032
112,2021,COLORADO,WELD,427.93445025648344,0.32558074435797435,54733.98294,200.49078,35783.38218,131.07466,1695.7221878874009,0.0,147523.2147189745,67.69124126761265,224849.60316,823.62492
113,2021,COLORADO,YUMA,9.64820035632101,0.007340450549753855,40599.66456,148.71671999999998,25567.83138,93.65506,216.97938326715223,0.0,89449.98695003138,41.04425638740221,168415.05408,616.9049600000001
114,2021,DELAWARE,KENT,394.05715741423444,0.29978005520010925,28341.00906,103.81322,10884.52638,39.87006,490.43355983981854,0.0,19975.32051792148,9.865616681361493,57734.78802000001,211.48274
115,2021,DELAWARE,NEW CASTLE,86.32759393127112,0.06568004524433815,11361.5502,41.6174,4162.163460000001,15.24602,418.14617645399613,0.0,10101.67464615055,4.635168078340096,23592.50712,86.41944
116,2021,DELAWARE,SUSSEX,692.6442956126992,0.5269601163398785,35911.42464,131.54368000000002,20889.21198,76.51726,612.5102981215222,0.0,33064.17208446234,16.33007327112572,125266.21926,458.85062
117,2021,GEORGIA,ATKINSON,2860.052354452435,2.1758800489792516,763.9359,2.7983,3748.75956,13.73172,83.13155623451972,0.0,12923.530711838075,5.929980831226521,24281.04042,88.94154
118,2021,GEORGIA,BACON,3322.7555483895185,2.5279200253323424,749.4669,2.7453,3419.86554,12.52698,181.74435664228207,0.0,10723.053052083535,5.296011694573173,21697.494,79.478
119,2021,GEORGIA,BAKER,21571.84680493269,16.411580017816778,2540.59806,9.30622,13486.958939999999,49.40278000000001,115.10405163753602,0.0,13105.953730949328,6.013685898411705,84022.39482,307.77434
120,2021,GEORGIA,BANKS,1.396211618254645e-05,4.491574455573158e-08,310.18260000000004,1.1361999999999999,1260.64302,4.61774,180.415934190502,0.0,8762.00560346538,4.327469417383129,7345.87308,26.90796
121,2021,GEORGIA,BARTOW,2.5934835200752684e-05,8.343165303467263e-08,709.9801800000001,2.60066,2224.22928,8.14736,390.59527575915433,0.0,16275.55367559628,8.038337792692644,13333.91514,48.84218
122,2021,GEORGIA,BEN HILL,9990.86850324549,7.60092001094234,1252.8570599999998,4.58922,6589.18806,24.13622,242.9464384514668,0.0,9389.084730175016,4.637177704038642,42178.42902,154.49973999999997
123,2021,GEORGIA,BERRIEN,18642.677642230847,14.183120008171592,2016.49266,7.38642,10062.4251,36.8587,161.6998317194052,0.0,17022.34790722003,7.810729052535132,62249.36718,228.01966
124,2021,GEORGIA,BLECKLEY,2562.753426287365,1.9497000193129597,944.02854,3.45798,3903.77442,14.29954,74.29172822682854,0.0,8163.430075406404,3.7458017428530557,23796.28524,87.16588
125,2021,GEORGIA,BRANTLEY,2.6843235723467652e-05,8.63539525843328e-08,130.19915999999998,0.47692,656.71788,2.40556,94.74849295298893,0.0,16845.625602097596,8.319890777167734,4304.48382,15.767339999999999
126,2021,GEORGIA,BROOKS,18261.024426368753,13.89274002238998,1941.4395,7.1115,8796.5787,32.221900000000005,195.22099458486488,0.0,18652.75363058947,8.558843085942932,55139.6664,201.9768
127,2021,GEORGIA,BULLOCH,12655.502464662482,9.628140012894976,2760.3576,10.1112,9439.673880000002,34.57756,497.50715311309654,0.0,25339.697405223676,11.627156945927606,60658.30134,222.19158
128,2021,GEORGIA,BURKE,5713.777098216482,4.346940047772696,2438.79636,8.93332,8701.640220000001,31.87414,277.24055396184946,0.0,31348.25557168167,15.482598780935456,55081.85592,201.76504
129,2021,GEORGIA,CALHOUN,8813.13294335001,6.704920012271099,1758.38754,6.44098,7887.204780000001,28.89086,162.74402824976053,0.0,10529.228595096332,4.83135182859352,51767.89254,189.62598
130,2021,GEORGIA,CANDLER,4208.64774204283,3.2018600047373447,906.2125800000001,3.31946,3678.3201,13.4737,230.1581951541663,0.0,9309.274658924125,4.271574193689627,22629.46686,82.89182000000001
131,2021,GEORGIA,CARROLL,2.8333012606568172e-05,9.114652392892771e-08,748.06914,2.7401800000000005,2321.38452,8.50324,324.15905411076676,0.0,17780.54357778079,8.158628236821187,11762.3961,43.0857
132,2021,GEORGIA,CHATTOOGA,1.843144680405449e-05,5.929345850010531e-08,611.4381,2.2397,1590.15948,5.82476,207.953919679258,0.0,11566.759513072991,5.71271011642038,11160.567599999998,40.8812
133,2021,GEORGIA,CLAY,1617.456183599919,1.2305200119182302,482.78412,1.7684400000000002,2197.0766999999996,8.047899999999998,44.45351203976335,0.0,7747.277564234832,3.8263051000498214,16870.2807,61.7959
134,2021,GEORGIA,COFFEE,14230.280712592581,10.826220041209272,2234.10642,8.18354,10316.58264,37.78968,407.379342773924,0.0,22232.805366111,10.980566509387423,68244.75294,249.98078
135,2021,GEORGIA,COLQUITT,37737.93132314963,28.710540010498743,2752.29864,10.08168,12177.72738,44.60706,326.8606669499418,0.0,20630.903239357332,10.189402616451106,76194.70404,279.10148
